#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
57,Wed Dec 01 21:03:42 EST 2021,44,0,LogicalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
58,Wed Dec 01 21:03:43 EST 2021,44,0,BasicFunctionExpressionSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
59,Wed Dec 01 21:03:44 EST 2021,51,7,LispSetqSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker+ LoadSetqChecker2+ LoadSetqChecker3+ MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
60,Wed Dec 01 21:03:45 EST 2021,51,0,LispToStringSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
61,Wed Dec 01 21:03:47 EST 2021,51,0,FuncallSocialDistanceSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
62,Wed Dec 01 21:03:48 EST 2021,51,0,LispLambdaSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
63,Wed Dec 01 21:03:50 EST 2021,51,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
64,Wed Dec 01 21:03:51 EST 2021,51,0,LessOrEqualChecker,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
65,Wed Dec 01 21:03:53 EST 2021,51,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
66,Wed Dec 01 21:03:54 EST 2021,51,0,A6LetSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
55,Wed Dec 01 21:05:09 EST 2021,44,0,LispToStringSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
56,Wed Dec 01 21:05:10 EST 2021,44,0,BasicFunctionExpressionSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
67,Wed Dec 01 21:06:20 EST 2021,51,0,A6LetSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
68,Wed Dec 01 21:06:21 EST 2021,51,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
69,Wed Dec 01 21:06:22 EST 2021,51,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
70,Wed Dec 01 21:06:28 EST 2021,51,0,DerivedSafeChecker,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
71,Wed Dec 01 21:09:41 EST 2021,51,0,A6RequiredClassesSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
72,Wed Dec 01 21:09:43 EST 2021,51,0,MainClassProvided,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 PlusGeneratorChecker TimesGeneratorChecker , ,
73,Wed Dec 01 21:09:44 EST 2021,48,-3,A6BasicOperationSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker- PlusGeneratorChecker TimesGeneratorChecker , ,
74,Wed Dec 01 21:09:46 EST 2021,48,0,LispLambdaSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
75,Wed Dec 01 21:09:48 EST 2021,48,0,FuncallSocialDistanceSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
76,Wed Dec 01 21:09:48 EST 2021,48,0,LispSetqSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
77,Wed Dec 01 21:09:49 EST 2021,48,0,BasicFunctionExpressionSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
78,Wed Dec 01 21:09:49 EST 2021,48,0,LogicalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
79,Wed Dec 01 21:09:51 EST 2021,48,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
80,Wed Dec 01 21:09:55 EST 2021,48,0,LessOrEqualChecker,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
81,Wed Dec 01 21:09:57 EST 2021,48,0,A6LetSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
82,Wed Dec 01 21:09:57 EST 2021,48,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
83,Wed Dec 01 21:11:35 EST 2021,48,0,A6RequiredClassesSuite,BasicAndChecker BasicOrChecker ClassRegistryProvided CombinationChecker CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,A6ExtraCondChecker BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LetLambdaAndFunctionTest LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker PlusGeneratorChecker TimesGeneratorChecker , ,
